Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;GEX_celltype_Log2FC_Ngn3high;Region;Gene_signature_name
Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;0.79327726;chr11:80315777-80316649;Neurod2_+_(303g)
Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;0.79327726;chr11:80284455-80285457;Neurod2_+_(303g)
Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;0.79327726;chr11:80312317-80313265;Neurod2_+_(303g)
Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;0.79327726;chr11:80279003-80279933;Neurod2_+_(303g)
Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;0.79327726;chr11:80292181-80293125;Neurod2_+_(303g)
Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;0.79327726;chr11:80310966-80311872;Neurod2_+_(303g)
Gene;Qdpr;-1.1024466;0.49976903;-0.013092432;-0.123544745;0.55392605;chr5:45443986-45444939;Neurod2_+_(303g)
Gene;Qdpr;-1.1024466;0.49976903;-0.013092432;-0.123544745;0.55392605;chr5:45440494-45441328;Neurod2_+_(303g)
Gene;Qdpr;-1.1024466;0.49976903;-0.013092432;-0.123544745;0.55392605;chr5:45496778-45497649;Neurod2_+_(303g)
Gene;Grik2;-1.7257733;1.4636036;-0.4553424;0.9764903;1.970345;chr10:49368257-49369143;Neurod2_+_(303g)
Gene;Grik2;-1.7257733;1.4636036;-0.4553424;0.9764903;1.970345;chr10:49780146-49781050;Neurod2_+_(303g)
Gene;Grik2;-1.7257733;1.4636036;-0.4553424;0.9764903;1.970345;chr10:49559750-49560635;Neurod2_+_(303g)
Gene;Grik2;-1.7257733;1.4636036;-0.4553424;0.9764903;1.970345;chr10:48972624-48973527;Neurod2_+_(303g)
Gene;Grik2;-1.7257733;1.4636036;-0.4553424;0.9764903;1.970345;chr10:49149390-49150376;Neurod2_+_(303g)
Gene;Grik2;-1.7257733;1.4636036;-0.4553424;0.9764903;1.970345;chr10:49381566-49382465;Neurod2_+_(303g)
Gene;Ajap1;-3.1561365;2.0224907;-1.9044346;0.654716;2.6944947;chr4:153592952-153593870;Neurod2_+_(303g)
Gene;Ajap1;-3.1561365;2.0224907;-1.9044346;0.654716;2.6944947;chr4:153368325-153369208;Neurod2_+_(303g)
Gene;Ajap1;-3.1561365;2.0224907;-1.9044346;0.654716;2.6944947;chr4:153615824-153616726;Neurod2_+_(303g)
Gene;Ajap1;-3.1561365;2.0224907;-1.9044346;0.654716;2.6944947;chr4:153576593-153577530;Neurod2_+_(303g)
Gene;Ajap1;-3.1561365;2.0224907;-1.9044346;0.654716;2.6944947;chr4:153421766-153422701;Neurod2_+_(303g)
Gene;Ajap1;-3.1561365;2.0224907;-1.9044346;0.654716;2.6944947;chr4:153559956-153560795;Neurod2_+_(303g)
Gene;Inppl1;-1.3032225;0.79527694;-1.1051136;0.48231453;1.5858899;chr7:101729271-101730203;Neurod2_+_(303g)
Gene;Inppl1;-1.3032225;0.79527694;-1.1051136;0.48231453;1.5858899;chr7:101702680-101703607;Neurod2_+_(303g)
Gene;Inppl1;-1.3032225;0.79527694;-1.1051136;0.48231453;1.5858899;chr7:101834012-101834940;Neurod2_+_(303g)
Gene;Inppl1;-1.3032225;0.79527694;-1.1051136;0.48231453;1.5858899;chr7:101941069-101941918;Neurod2_+_(303g)
Gene;Inppl1;-1.3032225;0.79527694;-1.1051136;0.48231453;1.5858899;chr7:101837652-101838595;Neurod2_+_(303g)
Gene;Septin3;-0.18112512;0.670631;-0.5825739;0.37175527;1.4253047;chr15:82184629-82185435;Neurod2_+_(303g)
Gene;Septin3;-0.18112512;0.670631;-0.5825739;0.37175527;1.4253047;chr15:82290121-82290992;Neurod2_+_(303g)
Gene;Septin3;-0.18112512;0.670631;-0.5825739;0.37175527;1.4253047;chr15:82135081-82136054;Neurod2_+_(303g)
Gene;Septin3;-0.18112512;0.670631;-0.5825739;0.37175527;1.4253047;chr15:82374047-82375090;Neurod2_+_(303g)
Gene;Septin3;-0.18112512;0.670631;-0.5825739;0.37175527;1.4253047;chr15:82195936-82196915;Neurod2_+_(303g)
Gene;Septin3;-0.18112512;0.670631;-0.5825739;0.37175527;1.4253047;chr15:82277261-82278147;Neurod2_+_(303g)
Gene;Septin3;-0.18112512;0.670631;-0.5825739;0.37175527;1.4253047;chr15:82216895-82217757;Neurod2_+_(303g)
Gene;Septin3;-0.18112512;0.670631;-0.5825739;0.37175527;1.4253047;chr15:82184104-82184576;Neurod2_+_(303g)
Gene;Septin3;-0.18112512;0.670631;-0.5825739;0.37175527;1.4253047;chr15:82215873-82216708;Neurod2_+_(303g)
Gene;Cenps;-0.6771644;0.7950436;-0.11348589;0.30577087;0.82761234;chr4:149149285-149150213;Neurod2_+_(303g)
Gene;Cenps;-0.6771644;0.7950436;-0.11348589;0.30577087;0.82761234;chr4:148982049-148983037;Neurod2_+_(303g)
Gene;Cenps;-0.6771644;0.7950436;-0.11348589;0.30577087;0.82761234;chr4:149084848-149086081;Neurod2_+_(303g)
Gene;Cenps;-0.6771644;0.7950436;-0.11348589;0.30577087;0.82761234;chr4:149128007-149128919;Neurod2_+_(303g)
Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;1.3268738;chr2:19348277-19349109;Neurod2_+_(303g)
Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;1.3268738;chr2:19428764-19429701;Neurod2_+_(303g)
Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;1.3268738;chr2:19366141-19367052;Neurod2_+_(303g)
Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;1.3268738;chr2:19451867-19452823;Neurod2_+_(303g)
Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;1.3268738;chr2:19369778-19370406;Neurod2_+_(303g)
Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;1.1081717;chr8:119788490-119789446;Neurod2_+_(303g)
Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;1.1081717;chr8:119776429-119777205;Neurod2_+_(303g)
Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;1.1081717;chr8:119795990-119796988;Neurod2_+_(303g)
Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;1.1081717;chr8:119851244-119852187;Neurod2_+_(303g)
Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;1.1081717;chr8:119970096-119971066;Neurod2_+_(303g)
Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;1.1081717;chr8:119690435-119691204;Neurod2_+_(303g)
Gene;Cd40;-1.7855263;1.8039663;-1.9080365;0.80090076;2.3457286;chr2:165220131-165220963;Neurod2_+_(303g)
Gene;Cd40;-1.7855263;1.8039663;-1.9080365;0.80090076;2.3457286;chr2:165073161-165074044;Neurod2_+_(303g)
Gene;Cd40;-1.7855263;1.8039663;-1.9080365;0.80090076;2.3457286;chr2:165101653-165102555;Neurod2_+_(303g)
Gene;Cd40;-1.7855263;1.8039663;-1.9080365;0.80090076;2.3457286;chr2:165049375-165050306;Neurod2_+_(303g)
Gene;Cd40;-1.7855263;1.8039663;-1.9080365;0.80090076;2.3457286;chr2:165180656-165181563;Neurod2_+_(303g)
Gene;Cd40;-1.7855263;1.8039663;-1.9080365;0.80090076;2.3457286;chr2:165182050-165183007;Neurod2_+_(303g)
Gene;Cd40;-1.7855263;1.8039663;-1.9080365;0.80090076;2.3457286;chr2:165141868-165142772;Neurod2_+_(303g)
Gene;Cd40;-1.7855263;1.8039663;-1.9080365;0.80090076;2.3457286;chr2:165086422-165087334;Neurod2_+_(303g)
Gene;Ret;-0.94709325;1.0749382;-0.0013500159;0.28586358;1.1611116;chr6:118327254-118328151;Neurod2_+_(303g)
Gene;Ret;-0.94709325;1.0749382;-0.0013500159;0.28586358;1.1611116;chr6:118338975-118339916;Neurod2_+_(303g)
Gene;Ret;-0.94709325;1.0749382;-0.0013500159;0.28586358;1.1611116;chr6:118323267-118324150;Neurod2_+_(303g)
Gene;Ret;-0.94709325;1.0749382;-0.0013500159;0.28586358;1.1611116;chr6:118184754-118185675;Neurod2_+_(303g)
Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;1.3986785;chr11:114795035-114795898;Neurod2_+_(303g)
Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;1.3986785;chr11:114774805-114775770;Neurod2_+_(303g)
Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;1.3986785;chr11:114822624-114823448;Neurod2_+_(303g)
Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;1.3986785;chr11:114838170-114838991;Neurod2_+_(303g)
Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;1.3986785;chr11:114696265-114697167;Neurod2_+_(303g)
Gene;H2-Q2;-1.2876269;0.2987065;0.010606939;0.49413368;0.8339002;chr17:35229246-35230211;Neurod2_+_(303g)
Gene;H2-Q2;-1.2876269;0.2987065;0.010606939;0.49413368;0.8339002;chr17:35338314-35339194;Neurod2_+_(303g)
Gene;H2-Q2;-1.2876269;0.2987065;0.010606939;0.49413368;0.8339002;chr17:35348589-35349458;Neurod2_+_(303g)
Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;1.1630459;chr5:24537394-24538277;Neurod2_+_(303g)
Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;1.1630459;chr5:24383137-24384061;Neurod2_+_(303g)
Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;1.1630459;chr5:24334377-24335081;Neurod2_+_(303g)
Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;1.1630459;chr5:24352476-24353222;Neurod2_+_(303g)
Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;1.1630459;chr5:24306994-24307925;Neurod2_+_(303g)
Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;1.1630459;chr5:24447379-24448286;Neurod2_+_(303g)
Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;1.1630459;chr5:24329197-24330139;Neurod2_+_(303g)
Gene;Mgat5b;-1.5076684;0.5005704;-1.1621493;0.16327538;1.2070076;chr11:116891448-116892370;Neurod2_+_(303g)
Gene;Mgat5b;-1.5076684;0.5005704;-1.1621493;0.16327538;1.2070076;chr11:116865772-116866715;Neurod2_+_(303g)
Gene;Mgat5b;-1.5076684;0.5005704;-1.1621493;0.16327538;1.2070076;chr11:117025722-117026598;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90485799-90486664;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90493131-90493928;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90491578-90492246;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90206577-90207472;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90413832-90414762;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90403135-90404001;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90261601-90262480;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90369575-90370512;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90389344-90390250;Neurod2_+_(303g)
Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;0.24536914;chr8:90238226-90239156;Neurod2_+_(303g)
Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;0.77502155;chr4:118016620-118017571;Neurod2_+_(303g)
Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;0.77502155;chr4:117946621-117947566;Neurod2_+_(303g)
Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;0.77502155;chr4:117806912-117808232;Neurod2_+_(303g)
Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;0.77502155;chr4:118019010-118019895;Neurod2_+_(303g)
Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;0.77502155;chr4:118008262-118009150;Neurod2_+_(303g)
Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;0.77502155;chr4:118000518-118001382;Neurod2_+_(303g)
Gene;Sun2;-0.5515991;0.61046565;-1.1705562;0.56277037;1.4735752;chr15:79791226-79792067;Neurod2_+_(303g)
Gene;Sun2;-0.5515991;0.61046565;-1.1705562;0.56277037;1.4735752;chr15:79813550-79814537;Neurod2_+_(303g)
Gene;Slc15a1;-0.3120124;0.6860795;-2.2663844;-0.1188631;1.6975089;chr14:121388031-121388869;Neurod2_+_(303g)
Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;0.7097081;chr13:55496014-55496876;Neurod2_+_(303g)
Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;0.7097081;chr13:55484537-55485282;Neurod2_+_(303g)
Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;0.7097081;chr13:55606977-55607906;Neurod2_+_(303g)
Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;0.7097081;chr13:55504082-55504999;Neurod2_+_(303g)
Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;0.7097081;chr13:55377645-55378492;Neurod2_+_(303g)
Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;0.7097081;chr13:55376177-55377055;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140187483-140188380;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140192158-140192996;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:139978494-139979382;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140226358-140227275;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140272808-140273756;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140235369-140236189;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140229403-140230244;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140242002-140242911;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140223835-140224746;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140170936-140171819;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140384767-140385601;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140218753-140219643;Neurod2_+_(303g)
Gene;Igsf21;-0.78978777;1.4404446;0.24677175;0.9321446;1.5882006;chr4:140372562-140373482;Neurod2_+_(303g)
Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;1.305839;chr5:142659304-142660222;Neurod2_+_(303g)
Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;1.305839;chr5:142709256-142710173;Neurod2_+_(303g)
Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;1.305839;chr5:142595380-142596338;Neurod2_+_(303g)
Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;1.305839;chr5:142602470-142603423;Neurod2_+_(303g)
Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;1.305839;chr5:142691991-142692885;Neurod2_+_(303g)
Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;1.305839;chr5:142701557-142702473;Neurod2_+_(303g)
Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;1.305839;chr5:142583515-142584445;Neurod2_+_(303g)
Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;1.305839;chr5:142705687-142706479;Neurod2_+_(303g)
Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;1.305839;chr5:142480191-142481063;Neurod2_+_(303g)
Gene;Ankrd2;-1.8142494;1.6168799;-0.17444655;1.0740093;2.272247;chr19:42000279-42001054;Neurod2_+_(303g)
Gene;Akr1b8;-3.0973027;1.4426167;-1.7014987;0.60024834;1.930399;chr6:34353678-34354622;Neurod2_+_(303g)
Gene;Akr1b8;-3.0973027;1.4426167;-1.7014987;0.60024834;1.930399;chr6:34225686-34226595;Neurod2_+_(303g)
Gene;Akr1b8;-3.0973027;1.4426167;-1.7014987;0.60024834;1.930399;chr6:34403372-34404300;Neurod2_+_(303g)
Gene;Akr1b8;-3.0973027;1.4426167;-1.7014987;0.60024834;1.930399;chr6:34400829-34401706;Neurod2_+_(303g)
Gene;Akr1b8;-3.0973027;1.4426167;-1.7014987;0.60024834;1.930399;chr6:34388277-34389166;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118856451-118857346;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118968341-118969194;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118364952-118365839;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118375892-118376927;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118963613-118964532;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118516622-118517460;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118995157-118996123;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118972656-118973616;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118485288-118486196;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118750632-118751518;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118520951-118521827;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118861023-118861925;Neurod2_+_(303g)
Gene;Rbfox3;-0.48330814;1.3680257;-0.41827908;0.94242316;1.8481805;chr11:118964911-118965843;Neurod2_+_(303g)
Gene;Selenom;-0.6201343;0.85714465;0.14588624;0.632445;0.88915116;chr11:3541665-3542607;Neurod2_+_(303g)
Gene;Selenom;-0.6201343;0.85714465;0.14588624;0.632445;0.88915116;chr11:3444618-3445655;Neurod2_+_(303g)
Gene;Selenom;-0.6201343;0.85714465;0.14588624;0.632445;0.88915116;chr11:3442841-3443744;Neurod2_+_(303g)
Gene;Selenom;-0.6201343;0.85714465;0.14588624;0.632445;0.88915116;chr11:3441588-3442431;Neurod2_+_(303g)
Gene;Selenom;-0.6201343;0.85714465;0.14588624;0.632445;0.88915116;chr11:3406020-3406866;Neurod2_+_(303g)
Gene;Selenom;-0.6201343;0.85714465;0.14588624;0.632445;0.88915116;chr11:3527540-3528379;Neurod2_+_(303g)
Gene;Selenom;-0.6201343;0.85714465;0.14588624;0.632445;0.88915116;chr11:3538873-3539790;Neurod2_+_(303g)
Gene;Selenom;-0.6201343;0.85714465;0.14588624;0.632445;0.88915116;chr11:3587302-3588104;Neurod2_+_(303g)
Gene;Fgd6;-0.7800065;0.7621438;-0.3552373;0.3060509;1.1526139;chr10:94093343-94094260;Neurod2_+_(303g)
Gene;Fgd6;-0.7800065;0.7621438;-0.3552373;0.3060509;1.1526139;chr10:94072295-94073226;Neurod2_+_(303g)
Gene;Fgd6;-0.7800065;0.7621438;-0.3552373;0.3060509;1.1526139;chr10:94068509-94069481;Neurod2_+_(303g)
Gene;Fgd6;-0.7800065;0.7621438;-0.3552373;0.3060509;1.1526139;chr10:94049096-94049996;Neurod2_+_(303g)
Gene;Pclo;-0.32902518;0.2862775;-0.13714176;0.19230764;0.3136486;chr5:14750609-14751541;Neurod2_+_(303g)
Gene;Pclo;-0.32902518;0.2862775;-0.13714176;0.19230764;0.3136486;chr5:14527505-14528398;Neurod2_+_(303g)
Gene;Pclo;-0.32902518;0.2862775;-0.13714176;0.19230764;0.3136486;chr5:14518052-14518958;Neurod2_+_(303g)
Gene;Pclo;-0.32902518;0.2862775;-0.13714176;0.19230764;0.3136486;chr5:14414937-14415868;Neurod2_+_(303g)
Gene;Sfn;-2.6591294;1.221262;-0.9855476;0.49120775;1.8815981;chr4:133508665-133509564;Neurod2_+_(303g)
Gene;Sfn;-2.6591294;1.221262;-0.9855476;0.49120775;1.8815981;chr4:133605117-133606060;Neurod2_+_(303g)
Gene;Mfap4;-1.3577592;1.5748885;0.8481266;0.8943049;1.9132946;chr11:61484355-61485269;Neurod2_+_(303g)
Gene;Mfap4;-1.3577592;1.5748885;0.8481266;0.8943049;1.9132946;chr11:61611887-61612849;Neurod2_+_(303g)
Gene;Mfap4;-1.3577592;1.5748885;0.8481266;0.8943049;1.9132946;chr11:61553883-61554751;Neurod2_+_(303g)
Gene;Mfap4;-1.3577592;1.5748885;0.8481266;0.8943049;1.9132946;chr11:61487149-61488075;Neurod2_+_(303g)
Gene;Mfap4;-1.3577592;1.5748885;0.8481266;0.8943049;1.9132946;chr11:61478032-61478880;Neurod2_+_(303g)
Gene;Mfap4;-1.3577592;1.5748885;0.8481266;0.8943049;1.9132946;chr11:61550438-61551312;Neurod2_+_(303g)
Gene;Gabrg3;-1.5939609;1.5926257;-1.4930097;0.05791159;2.3737109;chr7:56767643-56768551;Neurod2_+_(303g)
Gene;Gabrg3;-1.5939609;1.5926257;-1.4930097;0.05791159;2.3737109;chr7:56959638-56960562;Neurod2_+_(303g)
Gene;Gabrg3;-1.5939609;1.5926257;-1.4930097;0.05791159;2.3737109;chr7:57509385-57510218;Neurod2_+_(303g)
Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;0.48300362;chr1:15413031-15413919;Neurod2_+_(303g)
Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;0.48300362;chr1:15651642-15652517;Neurod2_+_(303g)
Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;0.48300362;chr1:15640488-15641374;Neurod2_+_(303g)
Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;0.48300362;chr1:15581990-15582928;Neurod2_+_(303g)
Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;0.48300362;chr1:15451490-15452476;Neurod2_+_(303g)
Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;0.48300362;chr1:15615955-15616953;Neurod2_+_(303g)
Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;0.48300362;chr1:15589899-15590767;Neurod2_+_(303g)
Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;0.48300362;chr1:15453812-15454756;Neurod2_+_(303g)
Gene;Cck;-0.42240945;0.759091;0.4128762;0.6455779;0.7660637;chr9:121398468-121399356;Neurod2_+_(303g)
Gene;Cck;-0.42240945;0.759091;0.4128762;0.6455779;0.7660637;chr9:121491421-121492288;Neurod2_+_(303g)
Gene;Cck;-0.42240945;0.759091;0.4128762;0.6455779;0.7660637;chr9:121594656-121595588;Neurod2_+_(303g)
Gene;Cck;-0.42240945;0.759091;0.4128762;0.6455779;0.7660637;chr9:121486107-121486867;Neurod2_+_(303g)
Gene;Cck;-0.42240945;0.759091;0.4128762;0.6455779;0.7660637;chr9:121541122-121542140;Neurod2_+_(303g)
Gene;Cck;-0.42240945;0.759091;0.4128762;0.6455779;0.7660637;chr9:121555342-121556290;Neurod2_+_(303g)
Gene;Cck;-0.42240945;0.759091;0.4128762;0.6455779;0.7660637;chr9:121469518-121470449;Neurod2_+_(303g)
Gene;Cck;-0.42240945;0.759091;0.4128762;0.6455779;0.7660637;chr9:121589324-121590227;Neurod2_+_(303g)
Gene;Cck;-0.42240945;0.759091;0.4128762;0.6455779;0.7660637;chr9:121481352-121482155;Neurod2_+_(303g)
Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;1.1131457;chr1:74423645-74424635;Neurod2_+_(303g)
Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;1.1131457;chr1:74295266-74296165;Neurod2_+_(303g)
Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;1.1131457;chr1:74207684-74208608;Neurod2_+_(303g)
Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;1.1131457;chr1:74420369-74421215;Neurod2_+_(303g)
Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;1.1131457;chr1:74200087-74200977;Neurod2_+_(303g)
Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;1.1131457;chr1:74414935-74415818;Neurod2_+_(303g)
Gene;Mycl;-1.9581897;0.86622417;-0.92145926;0.5517173;1.6112169;chr4:123050528-123051445;Neurod2_+_(303g)
Gene;Mycl;-1.9581897;0.86622417;-0.92145926;0.5517173;1.6112169;chr4:123067746-123068742;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:154953515-154954285;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:155007519-155008172;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:155014221-155015015;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:155046223-155047166;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:154879137-154879794;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:154833393-154834328;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:154927686-154928667;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:154886720-154887683;Neurod2_+_(303g)
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20677712-20678647;Neurod2_+_(303g)
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20750101-20750977;Neurod2_+_(303g)
